			Bx	By	Bz
60	-100	140	-0.000617368	1.393196675	0.001203839
60	-100	160	0.00284264	1.391424242	0.00440927
60	-100	180	0.001038302	1.393174754	0.008354268
60	-100	200	0.002975065	1.396189824	0.014194292
60	-100	220	0.004360864	1.396789866	0.019199785
60	-100	240	0.00705507	1.398501986	0.029660471
60	-100	260	0.008948662	1.395023169	0.040740699
60	-100	280	0.008777331	1.390967315	0.054404735
60	-100	300	0.011498643	1.395145372	0.073426398
60	-80	-300	0.008849712	1.373037205	-0.060638446
60	-80	-280	0.008935054	1.381834904	-0.050191287
60	-80	-260	0.007769818	1.390318202	-0.039360295
60	-80	-240	0.005616647	1.389250827	-0.024628892
60	-80	-220	0.003022664	1.392180266	-0.019641612
60	-80	-200	0.001977507	1.393194238	-0.012520345
60	-80	-180	0.000783628	1.393313839	-0.006086195
60	-80	-160	0.001117134	1.392743067	-0.003650549
60	-80	-140	-0.000143937	1.392873701	-0.002948027
60	-80	-120	-0.000744129	1.392992598	-0.001829817
60	-80	-100	-0.001131194	1.390795323	0.000553499
60	-80	-80	-0.002017436	1.389479933	0.001974051
60	-80	-60	-0.002118435	1.38853336	0.001185207
60	-80	-40	-0.002067485	1.387143607	0.000277192
60	-80	-20	-0.002413054	1.386910654	-4.32E-05
60	-80	0	-0.001579845	1.387580368	0.000592904
60	-80	20	-0.001527399	1.387162413	0.000705222
60	-80	40	-0.001697343	1.38672796	-6.57E-05
60	-80	60	-0.00296165	1.387565135	-0.001845376
60	-80	80	-0.002312954	1.388041196	-0.000714759
60	-80	100	-0.001664257	1.388517256	0.000415858
60	-80	120	-0.00101556	1.388993316	0.001546474
60	-80	140	-0.001010774	1.390443497	0.004107049
60	-80	160	0.000843481	1.390534239	0.004099409
60	-80	180	0.00407813	1.389810164	0.009810079
60	-80	200	0.004687244	1.388586479	0.014436257
60	-80	220	0.004450784	1.389553743	0.02212903
60	-80	240	0.00606191	1.385996862	0.027092503
60	-80	260	0.009265209	1.382623822	0.036684845
60	-80	280	0.010056391	1.378095714	0.05174321
60	-80	300	0.011781188	1.369026351	0.066614838
60	-60	-300	0.009761221	1.35092246	-0.05288412
60	-60	-280	0.008094783	1.359305835	-0.041810423
60	-60	-260	0.006975888	1.371320113	-0.030416504
60	-60	-240	0.004677684	1.381197632	-0.021629817
60	-60	-220	0.00376109	1.384718644	-0.016940093
60	-60	-200	0.001779824	1.387947409	-0.011506373
60	-60	-180	0.001237431	1.387880419	-0.006656967
60	-60	-160	0.001570937	1.387309647	-0.004221321
60	-60	-140	0.000911947	1.387142926	-0.002829131
60	-60	-120	0.000311755	1.387261822	-0.001710921
60	-60	-100	-0.000517811	1.388134799	-0.000465644
60	-60	-80	-0.000710368	1.387906994	0.00099794
60	-60	-60	-0.00129635	1.388568491	0.000364597
60	-60	-40	-0.001641919	1.388335539	4.42E-05
60	-60	-20	-0.001589556	1.388336442	6.26E-05
60	-60	0	-0.00153711	1.387918487	0.000174949
60	-60	20	-0.001484664	1.387500532	0.000287267
60	-60	40	-0.001585607	1.38716038	-0.000118713
60	-60	60	-0.001702894	1.387107382	-0.000295658
60	-60	80	-0.00206947	1.387618519	-0.000238699
60	-60	100	-0.001420774	1.388094579	0.000891918
60	-60	120	-0.000772077	1.388570639	0.002022535
60	-60	140	-0.000334379	1.388015387	0.003156927
60	-60	160	1.22E-05	1.387065264	0.004310336
60	-60	180	0.002104609	1.385938763	0.008586393
60	-60	200	0.002713723	1.384715077	0.013212571
60	-60	220	0.00306016	1.380840786	0.016916736
60	-60	240	0.004803179	1.375235047	0.02115993
60	-60	260	0.009581756	1.370224475	0.032628992
60	-60	280	0.006848981	1.36176964	0.04415638
60	-60	300	0.011395257	1.34697802	0.051776161
60	-40	-300	0.006740745	1.3418953	-0.041190064
60	-40	-280	0.00562185	1.353909577	-0.029796145
60	-40	-260	0.004502955	1.365923855	-0.018402226
60	-40	-240	0.002425508	1.373223046	-0.015014921
60	-40	-220	0.002588211	1.379725464	-0.013328202
60	-40	-200	0.001457173	1.382798692	-0.008710884
60	-40	-180	0.000636649	1.385099266	-0.006321073
60	-40	-160	0.000110177	1.385388603	-0.00443483
60	-40	-140	0.000491356	1.386599966	-0.001893329
60	-40	-120	-0.000355051	1.387680555	-0.000639192
60	-40	-100	-0.001201457	1.388761144	0.000614945
60	-40	-80	-0.000886745	1.388591967	0.00050554
60	-40	-60	-0.000890579	1.388192295	0.000557957
60	-40	-40	-0.000966356	1.388012459	0.00029781
60	-40	-20	-0.001546821	1.388674561	-0.000355325
60	-40	0	-0.001494375	1.388256606	-0.000243007
60	-40	20	-0.00144193	1.38783865	-0.000130688
60	-40	40	-0.001473871	1.3875928	-0.000171711
60	-40	60	-0.001591158	1.387539802	-0.000348656
60	-40	80	-0.001873011	1.387253749	0.000174556
60	-40	100	-0.00117729	1.387671902	0.001367978
60	-40	120	-4.56E-06	1.386537398	0.001053395
60	-40	140	0.000342016	1.385587276	0.002206804
60	-40	160	0.000387766	1.384510227	0.003307184
60	-40	180	0.000131088	1.382067362	0.007362708
60	-40	200	0.001708757	1.377021143	0.008790847
60	-40	220	0.002050839	1.372095046	0.01199064
60	-40	240	0.002392922	1.367168949	0.015190432
60	-40	260	0.003148542	1.353792124	0.020994529
60	-40	280	0.005387395	1.340396428	0.029687497
60	-40	300	0.007376017	1.331605238	0.038351732
60	-20	-300	0.002161609	1.331491518	-0.022150637
60	-20	-280	0.003148917	1.348513319	-0.017781868
60	-20	-260	0.000465841	1.358083348	-0.010859528
60	-20	-240	-9.06E-05	1.365076184	-0.008512503
60	-20	-220	7.21E-05	1.371578602	-0.006825784
60	-20	-200	0.000234767	1.37808102	-0.005139065
60	-20	-180	0.000469572	1.384499703	-0.004527013
60	-20	-160	-0.000223797	1.385907281	-0.003027251
60	-20	-140	-0.000917166	1.387314859	-0.00152749
60	-20	-120	-0.001038697	1.388306901	0.000441397
60	-20	-100	-0.001388592	1.388882459	0.000496701
60	-20	-80	-0.001040517	1.389140328	-0.000366859
60	-20	-60	-0.001045071	1.388811216	0.000154088
60	-20	-40	-0.001070791	1.388477596	0.000117974
60	-20	-20	-0.001346633	1.388336699	-0.000218164
60	-20	0	-0.001361814	1.388195416	-0.000315864
60	-20	20	-0.001376995	1.388054134	-0.000413564
60	-20	40	-0.001339104	1.387933632	-0.000208191
60	-20	60	-0.001479423	1.387972221	-0.000401654
60	-20	80	-0.00159671	1.387919224	-0.000578598
60	-20	100	0.000325262	1.38505941	-0.001050137
60	-20	120	0.000671836	1.384109287	0.000103272
60	-20	140	-0.000406289	1.384863058	0.001461657
60	-20	160	-0.001200751	1.381963676	0.001411703
60	-20	180	-0.000946837	1.379166648	0.004715576
60	-20	200	0.000463686	1.37549093	0.002821198
60	-20	220	0.000805392	1.368505429	0.005785326
60	-20	240	-0.003223503	1.361697149	0.009526609
60	-20	260	-0.000449368	1.346130675	0.023354662
60	-20	280	-0.000995918	1.340374472	0.012701431
60	-20	300	0.000706312	1.320081515	0.019419017
60	0	-300	-0.001203659	1.322681976	-0.003122773
60	0	-280	-0.000467747	1.342142345	-0.001670861
60	0	-260	-0.000326556	1.357254884	-0.001219016
60	0	-240	-0.000680626	1.366916215	-0.000952394
60	0	-220	-0.000917903	1.372448153	-0.000197025
60	0	-200	-0.00115518	1.377980091	0.000558344
60	0	-180	-0.001010039	1.382853233	0.000333592
60	0	-160	-0.000557771	1.386425959	-0.001619673
60	0	-140	-0.00125114	1.387833537	-0.000119912
60	0	-120	-0.001722343	1.388933246	0.001521987
60	0	-100	-0.0015343	1.389205334	0.000754571
60	0	-80	-0.000870415	1.38971055	0.000325361
60	0	-60	-0.000877218	1.389583305	-0.000136823
60	0	-40	-0.00092784	1.389340242	-0.000239104
60	0	-20	-0.001403295	1.388799907	-0.000359446
60	0	0	-0.001418476	1.388658625	-0.000457146
60	0	20	-0.001433658	1.388517343	-0.000554847
60	0	40	-0.001416714	1.388340366	-0.000450703
60	0	60	-0.001437984	1.388097853	-0.000545517
60	0	80	-0.001459254	1.387855341	-0.000640331
60	0	100	-0.00158613	1.385386292	-0.000803319
60	0	120	-0.001182137	1.38654004	-0.001210054
60	0	140	-0.001462143	1.38413689	-0.00110075
60	0	160	-0.00174215	1.381733741	-0.000991447
60	0	180	-0.002022156	1.379330591	-0.000882143
60	0	200	-0.002073181	1.374698114	-0.001448679
60	0	220	-0.002358342	1.369581169	-0.000898364
60	0	240	-0.002679803	1.361911919	0.000602939
60	0	260	-0.003414281	1.353250996	-0.003446168
60	0	280	-0.002648286	1.335378864	0.001078857
60	0	300	-0.000904503	1.321427822	-0.00087394
60	20	-300	-0.004776754	1.328267619	0.015409444
60	20	-280	-0.003838611	1.346102007	0.016612748
60	20	-260	-0.003439311	1.358508748	0.008904391
60	20	-240	-0.001409547	1.367273065	0.005447579
60	20	-220	-0.002145021	1.373623377	0.005979268
60	20	-200	-0.002883992	1.380188302	0.006615916
60	20	-180	-0.002650063	1.383269438	0.003383335
60	20	-160	-0.001510257	1.38561857	0.001981365
60	20	-140	-0.001585114	1.388352216	0.001287667
60	20	-120	-0.002028083	1.38927034	0.001876
60	20	-100	-0.001760412	1.389454434	0.00100331
60	20	-80	-0.001649226	1.389470598	0.000341525
60	20	-60	-0.001615143	1.389434653	-0.000379886
60	20	-40	-0.001665765	1.38919159	-0.000482167
60	20	-20	-0.001757005	1.389020511	-0.000669733
60	20	0	-0.001659139	1.388955043	-0.000681252
60	20	20	-0.001814891	1.388462523	-0.000724982
60	20	40	-0.001838334	1.388299991	-0.000804088
60	20	60	-0.001861777	1.388137458	-0.000883193
60	20	80	-0.000612926	1.38750093	-0.002501891
60	20	100	-0.001923504	1.387370657	-0.00187914
60	20	120	-0.000403808	1.385966356	-0.001382779
60	20	140	-0.001746324	1.384688323	-0.002656826
60	20	160	-0.00308884	1.38341029	-0.003930873
60	20	180	-0.002563555	1.379100655	-0.003285293
60	20	200	-0.003004626	1.374861566	-0.006080666
60	20	220	-0.002994288	1.370497669	-0.007865885
60	20	240	-0.002621735	1.362793409	-0.008057984
60	20	260	-0.003356213	1.354132486	-0.012107091
60	20	280	-0.003743931	1.340107958	-0.014402048
60	20	300	-0.004466949	1.32411469	-0.02079819
60	40	-300	-0.008215287	1.338686132	0.034115676
60	40	-280	-0.007894957	1.35165845	0.028301432
60	40	-260	-0.006131564	1.361757534	0.020529474
60	40	-240	-0.0046835	1.371664573	0.014211896
60	40	-220	-0.002653736	1.38042889	0.010755085
60	40	-200	-0.003871079	1.38191688	0.009360913
60	40	-180	-0.003779683	1.385169519	0.006635975
60	40	-160	-0.003688286	1.388422159	0.003911036
60	40	-140	-0.002795871	1.38957992	0.003043117
60	40	-120	-0.002650409	1.389198319	0.00168126
60	40	-100	-0.002539223	1.389214482	0.001019474
60	40	-80	-0.002428037	1.389230646	0.000357688
60	40	-60	-0.002353068	1.389286001	-0.000622949
60	40	-40	-0.00240369	1.389042938	-0.00072523
60	40	-20	-0.002186597	1.389556918	-0.000650837
60	40	0	-0.002042048	1.389424721	-0.000818575
60	40	20	-0.001870019	1.389265521	-0.000887515
60	40	40	-0.001893462	1.389102989	-0.00096662
60	40	60	-0.001916905	1.388940456	-0.001045726
60	40	80	-0.001125419	1.388939392	-0.00215003
60	40	100	-0.001905857	1.388947126	-0.001893115
60	40	120	-0.000970586	1.388146031	-0.002660812
60	40	140	-0.002313102	1.386867998	-0.003934859
60	40	160	-0.003655619	1.385589964	-0.005208906
60	40	180	-0.004226929	1.382172137	-0.010549988
60	40	200	-0.003926303	1.378048966	-0.010721611
60	40	220	-0.004082495	1.373489685	-0.012257369
60	40	240	-0.004472041	1.36724054	-0.01817184
60	40	260	-0.003298145	1.355013977	-0.020768014
60	40	280	-0.004839576	1.344837052	-0.029882954
60	40	300	-0.009403304	1.329739328	-0.037515809
60	60	-300	-0.014014929	1.345800237	0.045352143
60	60	-280	-0.011422712	1.355851053	0.038400516
60	60	-260	-0.008189526	1.371958204	0.031629586
60	60	-240	-0.007444967	1.380281382	0.021959474
60	60	-220	-0.006048242	1.383713118	0.016387262
60	60	-200	-0.005172304	1.387192567	0.012137887
60	60	-180	-0.005547928	1.390753348	0.009606011
60	60	-160	-0.003717486	1.39075157	0.005406395
60	60	-140	-0.003321697	1.39128422	0.005222166
60	60	-120	-0.002504018	1.391709682	0.001556016
60	60	-100	-0.002517957	1.391265276	0.00085318
60	60	-80	-0.002531897	1.390820871	0.000150344
60	60	-60	-0.002459621	1.39048403	-8.72E-05
60	60	-40	-0.00225306	1.390706652	-0.000599996
60	60	-20	-0.002138216	1.390688838	-0.000668651
60	60	0	-0.001999412	1.390721915	-0.000708313
60	60	20	-0.001917611	1.390171737	-0.001810023
60	60	40	-0.001948589	1.389905987	-0.001129153
60	60	60	-0.001882235	1.390025994	-0.001343462
60	60	80	-0.001637912	1.390377854	-0.00179817
60	60	100	-0.001888209	1.390523595	-0.00190709
60	60	120	-0.002805228	1.390456381	-0.004751004
60	60	140	-0.002879881	1.389047673	-0.005212893
60	60	160	-0.004170042	1.387755537	-0.006900267
60	60	180	-0.005156708	1.38684113	-0.011464395
60	60	200	-0.005932014	1.385186004	-0.015280891
60	60	220	-0.00616754	1.380595714	-0.016952648
60	60	240	-0.006018363	1.374830505	-0.025438641
60	60	260	-0.009762754	1.366682624	-0.034851279
60	60	280	-0.005935221	1.349566147	-0.045363859
60	60	300	-0.013563886	1.339876768	-0.05259255
60	80	-300	-0.010167636	1.36727423	0.067275134
60	80	-280	-0.012363209	1.378378715	0.046711573
60	80	-260	-0.010265446	1.382821142	0.037450374
60	80	-240	-0.008167682	1.387263569	0.028189176
60	80	-220	-0.008496017	1.393813288	0.021959297
60	80	-200	-0.006845951	1.395295342	0.013803849
60	80	-180	-0.005015509	1.395293564	0.009604233
60	80	-160	-0.003185066	1.395291786	0.005404617
60	80	-140	-0.003136726	1.394787602	0.003433741
60	80	-120	-0.002527103	1.394422869	0.0006778
60	80	-100	-0.002297303	1.393544886	0.000408775
60	80	-80	-0.002311242	1.393100481	-0.000294062
60	80	-60	-0.002233912	1.392668441	-0.000531603
60	80	-40	-0.002120893	1.391919234	-0.000733932
60	80	-20	-0.001936254	1.391107661	-0.000859559
60	80	0	-0.001629787	1.39073969	-0.001009559
60	80	20	-0.001973663	1.391053786	-0.002360201
60	80	40	-0.00263905	1.391112596	-0.000536893
60	80	60	-0.002394728	1.391464456	-0.000991601
60	80	80	-0.002150405	1.391816317	-0.001446309
60	80	100	-0.001870561	1.392100065	-0.001921065
60	80	120	-0.003206377	1.392575504	-0.006038285
60	80	140	-0.003446659	1.391227348	-0.006490926
60	80	160	-0.005099821	1.39242453	-0.007814674
60	80	180	-0.006086486	1.391510123	-0.012378802
60	80	200	-0.007073151	1.390595715	-0.01694293
60	80	220	-0.006369647	1.387961632	-0.020410205
60	80	240	-0.00819039	1.381659415	-0.031740858
60	80	260	-0.010011132	1.375357198	-0.043071511
60	80	280	-0.014874071	1.367810668	-0.052317367
60	80	300	-0.012535407	1.365024671	-0.066553755
60	100	-300	-0.01132184	1.389053423	0.073907533
60	100	-280	-0.014071418	1.39522122	0.051135484
60	100	-260	-0.012897881	1.398360979	0.041558279
60	100	-240	-0.011072785	1.40176894	0.032631603
60	100	-220	-0.008349397	1.402622062	0.021667994
60	100	-200	-0.006506377	1.400950786	0.014736445
60	100	-180	-0.004483089	1.399833779	0.009602455
60	100	-160	-0.002652646	1.399832001	0.005402839
60	100	-140	-0.002951756	1.398290985	0.001645315
60	100	-120	-0.002828932	1.396502559	0.001479314
60	100	-100	-0.002608389	1.396406047	-0.000876072
60	100	-80	-0.002095039	1.395297277	-0.000783272
60	100	-60	-0.001710751	1.3927764	-0.001909095
60	100	-40	-0.001606277	1.391672288	-0.001838044
60	100	-20	-0.00137754	1.390754651	-0.001556955
60	100	0	-0.001060076	1.390550047	-0.001007807
60	100	20	-0.000601282	1.390551799	-0.000656739
60	100	40	-0.003151543	1.392551058	-0.000185032
60	100	60	-0.002907221	1.392902918	-0.000639741
60	100	80	-0.002662898	1.393254779	-0.001094449
60	100	100	-0.001852914	1.393676534	-0.00193504
60	100	120	-0.003607525	1.394694627	-0.007325565
60	100	140	-0.004000518	1.397369959	-0.004214899
60	100	160	-0.004702802	1.396310194	-0.008780754
60	100	180	-0.005405085	1.39525043	-0.013346609
60	100	200	-0.006107368	1.394190665	-0.017912465
60	100	220	-0.008469024	1.39714419	-0.0260357
60	100	240	-0.01046109	1.394946154	-0.03632528
60	100	260	-0.012453156	1.392748119	-0.046614859
60	100	280	-0.014445223	1.390550084	-0.056904439
60	100	300	-0.015552164	1.38389077	-0.071694699
60	120	-300	-0.019261072	1.421457295	0.077409879
60	120	-280	-0.014851967	1.417596216	0.057303281
60	120	-260	-0.01379302	1.418529659	0.044077216
60	120	-240	-0.009729516	1.414995166	0.031257251
60	120	-220	-0.007622479	1.412524007	0.020754047
60	120	-200	-0.005609754	1.41058964	0.011611097
60	120	-180	-0.003752176	1.407464292	0.007839559
60	120	-160	-0.00447347	1.403048068	0.002724111
60	120	-140	-0.00171557	1.401917013	-0.000762975
60	120	-120	-0.002243103	1.399444628	-0.000817012
60	120	-100	-0.001853871	1.396644855	-0.00212242
60	120	-80	-0.001937653	1.39478615	-0.003639186
60	120	-60	-0.000455903	1.393709002	-0.002579213
60	120	-40	-0.000386483	1.391585148	-0.003378916
60	120	-20	-0.000238368	1.390743372	-0.002065845
60	120	0	-0.000371323	1.390234482	-0.001040961
60	120	20	-0.000121025	1.390331776	-0.000597599
60	120	40	-0.000350379	1.390959536	0.000361237
60	120	60	-0.000835392	1.391788387	-1.74E-05
60	120	80	-0.001320405	1.392617238	-0.000396034
60	120	100	-0.001593292	1.396656089	-0.000169815
60	120	120	-0.001852444	1.398899716	-0.001458891
60	120	140	-0.003132298	1.398826522	-0.003830046
60	120	160	-0.00337502	1.402166268	-0.006893571
60	120	180	-0.003617741	1.405506015	-0.009957097
60	120	200	-0.003887252	1.406775592	-0.016511554
60	120	220	-0.007109595	1.408168004	-0.020515923
60	120	240	-0.010577769	1.413403003	-0.036247879
60	120	260	-0.011407685	1.414329047	-0.048629045
60	120	280	-0.010897561	1.412650963	-0.058900629
60	120	300	-0.017824521	1.408566068	-0.077968335
60	140	-300	-0.022867014	1.438001871	0.076448272
60	140	-280	-0.01418815	1.43692428	0.055335047
60	140	-260	-0.00998525	1.433528043	0.036403513
60	140	-240	-0.007743936	1.427626524	0.028786092
60	140	-220	-0.00701887	1.422515615	0.016972141
60	140	-200	-0.005367185	1.419077099	0.013067745
60	140	-180	-0.002332871	1.414552022	0.003018241
60	140	-160	-0.002355097	1.409225663	-0.000955506
60	140	-140	-0.001667829	1.405252989	-0.003052934
60	140	-120	-0.001829498	1.399251826	-0.004318574
60	140	-100	-0.000863801	1.396968978	-0.005506419
60	140	-80	-0.000195067	1.394059074	-0.004828486
60	140	-60	0.001253051	1.392000751	-0.004337826
60	140	-40	0.000652477	1.390669115	-0.00550277
60	140	-20	0.001925565	1.38940597	-0.003238987
60	140	0	0.001179969	1.389014987	-0.001742989
60	140	20	0.001829521	1.393402394	0.003050778
60	140	40	-0.00028782	1.388079719	0.001773474
60	140	60	-0.000718586	1.390446891	0.001865174
60	140	80	-0.000739677	1.393055188	0.00195382
60	140	100	-0.001088693	1.395441138	0.001986014
60	140	120	-0.001597923	1.398396484	0.000886438
60	140	140	-0.002408371	1.403249027	-0.000490299
60	140	160	-0.002651092	1.406588774	-0.003553825
60	140	180	-0.002893814	1.40992852	-0.00661735
60	140	200	-0.00516897	1.414271033	-0.012427578
60	140	220	-0.007308254	1.421966527	-0.023485403
60	140	240	-0.009583184	1.42577011	-0.03101288
60	140	260	-0.013051359	1.431005109	-0.046744837
60	140	280	-0.01361825	1.433322823	-0.060578712
60	140	300	-0.019490765	1.433501076	-0.085029669
60	160	-300	-0.022740922	1.472143305	0.064064526
60	160	-280	-0.008707634	1.462126115	0.049852441
60	160	-260	-0.008769151	1.452369085	0.028351918
60	160	-240	-0.007215311	1.443198853	0.020416653
60	160	-220	-0.005120425	1.434229345	0.012635323
60	160	-200	-0.002796873	1.426918428	0.003393432
60	160	-180	-0.001943064	1.419122253	-0.002441551
60	160	-160	-0.001895702	1.413662461	-0.006232014
60	160	-140	0.001924574	1.406044826	-0.009659057
60	160	-120	0.000632289	1.400563007	-0.009800393
60	160	-100	0.000585702	1.395999933	-0.00827682
60	160	-80	0.000846851	1.391295948	-0.005712921
60	160	-60	0.002663529	1.390214238	-0.006396149
60	160	-40	0.003766805	1.388402922	-0.005253175
60	160	-20	0.003443762	1.389437047	-0.002762396
60	160	0	0.003405027	1.388247013	-0.000450826
60	160	20	0.003366293	1.387056979	0.001860744
60	160	40	-0.000223324	1.387369266	-0.000787585
60	160	60	0.002120938	1.388606805	0.005505991
60	160	80	0.001482132	1.393826581	0.00433977
60	160	100	0.001133116	1.396212531	0.004371964
60	160	120	0.000319896	1.400045304	0.005224016
60	160	140	-0.000635835	1.404382882	0.005103263
60	160	160	-0.001927165	1.411011279	-0.000214078
60	160	180	7.30E-05	1.416911245	-0.000937601
60	160	200	-0.003446653	1.423749688	-0.005589135
60	160	220	-0.006108212	1.431374749	-0.014819561
60	160	240	-0.008588599	1.438137217	-0.025777882
60	160	260	-0.012056774	1.443372215	-0.041509838
60	160	280	-0.013880429	1.456777272	-0.053498532
60	160	300	-0.02024175	1.466821021	-0.081275032
60	180	-300	-0.013653249	1.498487903	0.062231069
60	180	-280	-0.00079008	1.492662189	0.043440611
60	180	-260	-0.00776944	1.47141911	0.019833089
60	180	-240	-0.004380852	1.454297136	0.007892939
60	180	-220	-0.002160373	1.443556401	0.00140309
60	180	-200	6.01E-05	1.432815666	-0.005086758
60	180	-180	-0.001553257	1.423692484	-0.007901342
60	180	-160	0.00350502	1.414003448	-0.015946709
60	180	-140	0.004386361	1.407356007	-0.015140876
60	180	-120	0.003094075	1.401874188	-0.015282212
60	180	-100	0.003363004	1.397335536	-0.012980805
60	180	-80	0.003624153	1.392631551	-0.010416906
60	180	-60	0.005749099	1.390094313	-0.013010519
60	180	-40	0.004920348	1.384287294	-0.006351848
60	180	-20	0.004980533	1.383091632	-0.00395243
60	180	0	0.004941799	1.381901598	-0.001640861
60	180	20	0.003964839	1.380718869	0.000316626
60	180	40	0.003835157	1.383563328	0.00281065
60	180	60	0.003630631	1.387161563	0.00536322
60	180	80	0.004129355	1.388884968	0.009308888
60	180	100	0.002555189	1.391473586	0.010523166
60	180	120	0.002237715	1.401694124	0.009561595
60	180	140	0.001795082	1.410614288	0.010032706
60	180	160	0.000159678	1.413498433	0.010481018
60	180	180	0.001795303	1.426389899	0.005900842
60	180	200	-0.001724337	1.433228342	0.001249309
60	180	220	-0.003786164	1.445029636	-0.003821556
60	180	240	-0.005467143	1.457980962	-0.018040328
60	180	260	-0.008445333	1.469868893	-0.02950155
60	180	280	-0.010423437	1.481407578	-0.042569074
60	180	300	-0.015504927	1.496145235	-0.062419706
60	200	-300	-0.012136447	1.526634986	0.038885684
60	200	-280	-0.00717825	1.503927911	0.016831081
60	200	-260	-0.002264473	1.484026888	-0.000308134
60	200	-240	-0.001862839	1.471298362	-0.007210728
60	200	-220	-0.001885889	1.453121869	-0.00918979
60	200	-200	0.004826575	1.436967135	-0.016820651
60	200	-180	0.005699551	1.423048608	-0.018762407
60	200	-160	0.006464141	1.413850976	-0.025297589
60	200	-140	0.007241044	1.407690388	-0.020871839
60	200	-120	0.006322518	1.40007045	-0.021616744
60	200	-100	0.006282995	1.393908785	-0.018655903
60	200	-80	0.006243472	1.38774712	-0.015695061
60	200	-60	0.007610596	1.381984223	-0.016541819
60	200	-40	0.006853662	1.378452923	-0.009380616
60	200	-20	0.006517305	1.376746217	-0.005142465
60	200	0	0.008033849	1.376777438	-0.002375133
60	200	20	0.008221895	1.376396574	-6.42E-05
60	200	40	0.007893637	1.379757391	0.006408885
60	200	60	0.007689111	1.383355626	0.008961455
60	200	80	0.008040032	1.386389866	0.01342064
60	200	100	0.006791196	1.390597386	0.016498592
60	200	120	0.006163364	1.396946407	0.016520081
60	200	140	0.007461738	1.402586452	0.015333281
60	200	160	0.003616377	1.411032444	0.014846724
60	200	180	0.002166933	1.422805964	0.018480223
60	200	200	0.000949697	1.43486805	0.013463325
60	200	220	-0.000418009	1.448096281	0.010426534
60	200	240	-0.001934246	1.46349509	-0.000776572
60	200	260	-0.004996285	1.481924091	-0.013625932
60	200	280	-0.007832368	1.501617198	-0.025840281
60	200	300	-0.010768103	1.525469449	-0.04356438
60	220	-300	-0.00629292	1.545123033	0.011296043
60	220	-280	-0.000581827	1.518777391	-0.006291642
60	220	-260	0.000341994	1.495398764	-0.01986747
60	220	-240	0.002099384	1.47352409	-0.023327089
60	220	-220	0.004030658	1.455570525	-0.027291842
60	220	-200	0.008993832	1.438942079	-0.032975385
60	220	-180	0.008902828	1.42522559	-0.032645037
60	220	-160	0.009423261	1.413698504	-0.034648469
60	220	-140	0.008211427	1.399441541	-0.031842968
60	220	-120	0.009175162	1.392307251	-0.02777841
60	220	-100	0.009135639	1.386145586	-0.024817568
60	220	-80	0.007895104	1.378220102	-0.022746636
60	220	-60	0.00862661	1.372733109	-0.017434093
60	220	-40	0.01120364	1.3704127	-0.011492604
60	220	-20	0.012491276	1.368841222	-0.004664422
60	220	0	0.012290906	1.372455143	-0.002755997
60	220	20	0.012478951	1.372074279	-0.000445102
60	220	40	0.010431387	1.370162762	0.005732898
60	220	60	0.011275218	1.374320475	0.011661417
60	220	80	0.012119049	1.378478188	0.017589936
60	220	100	0.010885424	1.384142184	0.020706112
60	220	120	0.009944315	1.390080451	0.023322004
60	220	140	0.008376	1.397895201	0.023382607
60	220	160	0.007210105	1.410107864	0.027059388
60	220	180	0.006044211	1.422320527	0.030736168
60	220	200	0.00482351	1.437971567	0.026107133
60	220	220	0.002950147	1.451162925	0.024674623
60	220	240	0.000967906	1.470603495	0.018281524
60	220	260	-0.001868177	1.490296602	0.006067175
60	220	280	-0.002192671	1.516258978	0.000106667
60	220	300	-0.003062717	1.545381756	-0.017419358
60	240	-300	-0.001782514	1.565552628	-0.022258359
60	240	-280	0.00452026	1.534966593	-0.033858381
60	240	-260	0.004736923	1.504313169	-0.042347292
60	240	-240	0.008836141	1.480327164	-0.045201763
60	240	-220	0.00882033	1.457614969	-0.045064124
60	240	-200	0.009924155	1.439842687	-0.047372957
60	240	-180	0.012221236	1.42452846	-0.046595238
60	240	-160	0.012808492	1.409466591	-0.043948722
60	240	-140	0.01299197	1.398750688	-0.042962777
60	240	-120	0.012368168	1.388667547	-0.037139269
60	240	-100	0.01204269	1.377213079	-0.031556132
60	240	-80	0.01334963	1.371710972	-0.028248743
60	240	-60	0.013877048	1.36621304	-0.022253096
60	240	-40	0.014109655	1.361394037	-0.014074814
60	240	-20	0.01442042	1.358294977	-0.0062359
60	240	0	0.015920958	1.357144142	0.000797254
60	240	20	0.014665864	1.358889475	0.003080001
60	240	40	0.014537928	1.361792266	0.009812957
60	240	60	0.015346081	1.366369263	0.01581913
60	240	80	0.016189912	1.370526976	0.021747649
60	240	100	0.017033743	1.37468469	0.027676168
60	240	120	0.012438076	1.38443706	0.030902413
60	240	140	0.011969729	1.39697062	0.03559527
60	240	160	0.010803834	1.409183284	0.039272051
60	240	180	0.009637939	1.421395947	0.042948831
60	240	200	0.008472044	1.43360861	0.046625612
60	240	220	0.008067219	1.457259589	0.047548718
60	240	240	0.003460099	1.472143258	0.035063673
60	240	260	0.007077546	1.500226099	0.032261599
60	240	280	0.005324165	1.529341081	0.029221648
60	240	300	0.001003298	1.559851214	0.015399867
60	260	-300	0.008292952	1.571136287	-0.057970247
60	260	-280	0.010649747	1.536521094	-0.066824286
